gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,transcript_id,cds_start,cds_length,tx_length,cds_end,minus_log10_p,is_MAPT,color,name
ENSG00000196588.15,8.551419418765894,-0.8744969151148327,0.5713594121038398,-1.530554842694882,0.12587944945283075,0.9999676128209719,MRTFA,ENST00000618196.5,1,2901,2901,2901,0.9000451651878012,FALSE,grey60,
ENSG00000109881.16,8.484682018487836,-0.8688448924349562,0.5542051894317508,-1.5677314269211704,0.11694382412320672,0.9999676128209719,CCDC34,ENST00000328697.10,675,1122,2103,1796,0.9320227086135625,FALSE,grey60,
ENSG00000135454.13,8.101050333183995,-0.8686139364767027,0.683071804068579,-1.2716290312423664,0.20350495681074307,0.9999676128209719,B4GALNT1,ENST00000341156.8,586,1602,3036,2187,0.6914250081127844,FALSE,grey60,
ENSG00000153214.10,7.081140334526819,-0.8649717756095788,0.6897871185880224,-1.2539691628051204,0.2098532141481782,0.9999676128209719,TMEM87B,ENST00000283206.8,370,1668,5212,2037,0.6780843746720387,FALSE,grey60,
ENSG00000005339.14,31.94863327302862,-0.8639241868581836,0.4288464703039259,-2.0145302495923905,0.04395389225760983,0.9999676128209719,CREBBP,ENST00000262367.9,811,7329,10803,8139,1.3570026607231935,FALSE,grey60,
ENSG00000177917.10,16.792131260160783,-0.8608371276905332,0.4512435298235819,-1.9076996583797798,0.05643004591150918,0.9999676128209719,ARL6IP6,ENST00000326446.9,712,681,2805,1392,1.248489596387641,FALSE,grey60,
ENSG00000148798.10,26.967472863786455,-0.8603595896494663,0.40406390370559814,-2.129266142704809,0.03323224730745712,0.9999676128209719,INA,ENST00000369849.8,50,1500,3231,1549,1.4784402888679458,FALSE,grey60,
ENSG00000106976.20,12.105410467327223,-0.8547847177164423,0.5212112502585594,-1.6399966756135937,0.10100585816379588,0.9999676128209719,DNM1,ENST00000372923.7,120,2595,3244,2714,0.9956534371635896,FALSE,grey60,
ENSG00000251733.1,94.22323149001323,-0.851425141299255,0.34302770275203753,-2.4820885732215037,0.013061480421885726,0.9220071974165089,NA,NA,NA,NA,NA,NA,1.8840075962142147,FALSE,grey60,NA
ENSG00000100997.18,6.7424326582978065,-0.8513755675779713,0.6185319570787189,-1.3764455624879202,0.1686837301234375,0.9999676128209719,ABHD12,ENST00000376542.7,281,1215,1725,1495,0.7729268039453276,FALSE,grey60,
ENSG00000113205.5,8.33267684265511,-0.848642306719597,0.5688495043432161,-1.4918573370287538,0.1357365489797491,0.9999676128209719,PCDHB3,ENST00000231130.3,178,2391,3355,2568,0.8673031966806083,FALSE,grey60,
ENSG00000115310.17,114.93189996153744,-0.8466493095085788,0.2864077159534051,-2.956098115898239,0.003115579626176941,0.6928269698353078,RTN4,ENST00000337526.10,245,3579,4790,3823,2.506461144820918,FALSE,grey60,
ENSG00000116521.10,94.538825569905,-0.8416151467834451,0.2907475581855187,-2.8946593809273944,0.003795701623304843,0.6928269698353078,SCAMP3,ENST00000302631.7,109,1044,1446,1152,2.4207079344020994,FALSE,grey60,
ENSG00000159409.14,16.551676259046,-0.8414343956004191,0.5000785122670921,-1.6826045810002905,0.09245166429433709,0.9999676128209719,CELF3,ENST00000290583.8,795,1398,3246,2192,1.0340852663615845,FALSE,grey60,
ENSG00000114554.11,11.131912273838942,-0.8400596457106395,0.5823649895274889,-1.4424968204085125,0.1491622679270348,0.9999676128209719,PLXNA1,ENST00000393409.2,1,5691,9066,5691,0.826341022061141,FALSE,grey60,
ENSG00000133030.20,8.788812178718361,-0.8393379021157675,0.5561135587554584,-1.5092922819471342,0.13122410620358274,0.9999676128209719,MPRIP,ENST00000395811.9,90,3117,10960,3206,0.8819863766255404,FALSE,grey60,
ENSG00000105290.11,42.82456151060626,-0.8367904222549896,0.3995655185123638,-2.0942508386871643,0.036237641159848566,0.9999676128209719,APLP1,ENST00000221891.8,193,1956,2495,2148,1.4408400798860281,FALSE,grey60,
ENSG00000105429.12,21.57122376230682,-0.8354673449477525,0.4122033206973346,-2.026833125784556,0.04267948149863997,0.9999676128209719,MEGF8,ENST00000251268.10,1,8538,9549,8538,1.3697808653405235,FALSE,grey60,
ENSG00000157927.16,9.455666773662736,-0.8316461523306908,0.5742376224836089,-1.4482613464679936,0.14754397353812118,0.9999676128209719,RADIL,ENST00000399583.3,189,3228,3689,3416,0.8310785246431126,FALSE,grey60,
ENSG00000200169.1,14.019200443129975,-0.8302485457528881,0.8490178771021198,-0.9778928902966149,0.32812730186501965,0.9999676128209719,NA,NA,NA,NA,NA,NA,0.48395763259467,FALSE,grey60,NA
ENSG00000145216.15,21.211356052044266,-0.8294003131767067,0.39488167313162925,-2.100376820729879,0.03569570637681963,0.9999676128209719,FIP1L1,ENST00000337488.10,195,1785,2198,1979,1.4473840194339336,FALSE,grey60,
ENSG00000164683.16,9.793745519188056,-0.8288295770801972,0.9356052015236337,-0.8858753411486465,0.3756847052635767,0.9999676128209719,HEY1,ENST00000337919.9,195,927,2296,1121,0.42517648541263564,FALSE,grey60,
ENSG00000174938.14,67.58472536073384,-0.82832390483482,0.3487177903199877,-2.3753416884029344,0.017532711615908234,0.9265834220267781,SEZ6L2,ENST00000617533.4,246,2772,3555,3017,1.7561509105602737,FALSE,grey60,
ENSG00000160888.6,7.403786810483455,-0.8261405055759149,0.6056207176929927,-1.3641219354630967,0.17252919208199266,0.9999676128209719,IER2,ENST00000588173.1,1213,672,2934,1884,0.7631374113877881,FALSE,grey60,
ENSG00000033327.12,23.07170649680486,-0.8220980144638408,0.39249325526079315,-2.0945532272079315,0.036210726761295296,0.9999676128209719,GAB2,ENST00000361507.4,87,2031,6092,2117,1.441162758661232,FALSE,grey60,
ENSG00000172020.12,22.243716297808792,-0.8191664301690056,0.45451425355971,-1.8022898594562797,0.07149981313409016,0.9999676128209719,GAP43,ENST00000393780.3,469,825,1901,1293,1.145695093233039,FALSE,grey60,
ENSG00000182768.8,16.62600795600367,-0.8189615934544857,0.4697711140846019,-1.7433204573472294,0.0812776538725533,0.9999676128209719,NGRN,ENST00000379095.4,9,876,7237,884,1.0900288410457555,FALSE,grey60,
ENSG00000196782.12,7.616028558483063,-0.8184745627735276,0.6574747970127138,-1.244875950366962,0.21317735239681376,0.9999676128209719,MAML3,ENST00000509479.6,858,3417,6844,4274,0.6712589359097209,FALSE,grey60,
ENSG00000084731.14,6.735060041256269,-0.8168261038468542,0.7055312548759842,-1.157746163903728,0.24696763900938912,0.9999676128209719,KIF3C,ENST00000264712.7,581,2382,5344,2962,0.6073599500617726,FALSE,grey60,
ENSG00000171475.13,12.228955319405381,-0.8164681427616278,0.4769058155228029,-1.7120112948645496,0.08689458698894675,0.9999676128209719,WIPF2,ENST00000323571.8,241,1323,7474,1563,1.0610072766474328,FALSE,grey60,
ENSG00000160753.15,19.430031441948543,-0.8164084082172779,0.5235894039821094,-1.559253113237513,0.11893648427629094,0.9999676128209719,RUSC1,ENST00000368352.9,152,2709,3403,2860,0.9246849032503386,FALSE,grey60,
ENSG00000068489.12,43.93276479768025,-0.8138925554475618,0.39348983326915254,-2.068395385684204,0.038602858764381014,0.9999676128209719,PRR11,ENST00000262293.8,313,1083,2332,1395,1.413380532125582,FALSE,grey60,
ENSG00000140750.16,13.809941688495947,-0.8128152547653398,0.47397619953268383,-1.7148862233309052,0.08636608896798154,0.9999676128209719,ARHGAP17,ENST00000289968.10,71,2646,3461,2716,1.0636567466993752,FALSE,grey60,
ENSG00000132639.12,9.483534485097685,-0.8122394561787457,0.5831528172068051,-1.3928415197738793,0.16366771985371156,0.9999676128209719,SNAP25,ENST00000254976.6,212,621,2053,832,0.7860369679418038,FALSE,grey60,
ENSG00000225663.7,18.781945428854673,-0.8097526036092259,0.4636508138930113,-1.7464707908311328,0.0807291783143771,0.9999676128209719,MCRIP1,ENST00000572645.5,153,357,1038,509,1.0929694678726831,FALSE,grey60,
ENSG00000143126.7,10.404172389932285,-0.8067944447655238,0.587942820663002,-1.372232836954673,0.1699909661697381,0.9999676128209719,CELSR2,ENST00000271332.3,62,8772,10534,8833,0.7695741577210228,FALSE,grey60,
ENSG00000143995.19,7.956857034739358,-0.8051631285848021,0.5844522075310201,-1.3776372442601608,0.1683153158568387,0.9999676128209719,MEIS1,ENST00000272369.13,458,1173,4291,1630,0.7738763635876308,FALSE,grey60,
ENSG00000158321.16,52.68777086055212,-0.8036810556697018,0.3368418135612201,-2.385930200211426,0.017035984107865623,0.9220071974165089,AUTS2,ENST00000342771.9,322,3780,6600,4101,1.7686327737326797,FALSE,grey60,
ENSG00000139734.18,9.467723348964931,-0.8032580547482633,0.5596293550354798,-1.4353393858285681,0.15119040950816345,0.9999676128209719,DIAPH3,ENST00000400324.8,222,3582,4804,3803,0.8204757566508394,FALSE,grey60,
ENSG00000075340.22,10.680333577586289,-0.8023808980867831,0.5213433795812811,-1.5390641360617612,0.12378863944075809,0.9999676128209719,ADD2,ENST00000264436.8,446,2181,9267,2626,0.9073192103609845,FALSE,grey60,
ENSG00000135441.7,43.7515196788725,-0.8022683626501655,0.40069535850190513,-2.00219030649528,0.04526426783707455,0.9999676128209719,BLOC1S1,ENST00000548925.5,16,462,571,477,1.34424450007842,FALSE,grey60,
ENSG00000076201.14,23.46480142040122,-0.8015953329555459,0.3736464441902895,-2.145331088838924,0.031926384511913736,0.9999676128209719,PTPN23,ENST00000265562.4,78,4911,5244,4988,1.4958502601460986,FALSE,grey60,
ENSG00000111725.10,12.403742169619738,-0.7999489213118207,0.5140727741430324,-1.5561005397442966,0.11968418670061791,0.9999676128209719,PRKAB1,ENST00000229328.9,493,813,2610,1305,0.9219632270567123,FALSE,grey60,
ENSG00000170525.20,8.104280941792734,-0.7967146074640686,0.658417950243143,-1.2100438743655986,0.2262620578496896,0.9999676128209719,PFKFB3,ENST00000536985.6,64,1605,2094,1668,0.6453882672916138,FALSE,grey60,
ENSG00000071575.11,16.656300143710485,-0.796329537536023,1.1661166619777605,-0.6828901116852493,0.4946762827550475,0.9999676128209719,TRIB2,ENST00000155926.8,1420,1032,4391,2451,0.30567891137733477,FALSE,grey60,
ENSG00000151014.5,6.6979478289618335,-0.796220320381784,0.6244051984622655,-1.2751660657897321,0.20225046947631503,0.9999676128209719,NOCT,ENST00000280614.3,194,1296,1952,1489,0.6941104616032729,FALSE,grey60,
ENSG00000133315.10,8.899272552993652,-0.7951841041766124,0.5982288047462302,-1.329230718861709,0.18377186329551454,0.9999676128209719,MACROD1,ENST00000255681.6,68,978,1205,1045,0.7357209812573166,FALSE,grey60,
ENSG00000116871.15,41.58540969201126,-0.7951583974138653,0.30971825188793634,-2.5673604721932017,0.010247602117094705,0.9173428878479445,MAP7D1,ENST00000373151.6,217,2526,3324,2742,1.989377745256421,FALSE,grey60,
ENSG00000144730.17,46.04612154651358,-0.793473936297018,0.39930799921577464,-1.987122566678779,0.04690881603845393,0.9999676128209719,IL17RD,ENST00000296318.11,90,2220,8720,2309,1.3287455283501162,FALSE,grey60,
ENSG00000167552.13,185.26999794563562,-0.7929559988181465,0.33157304861939546,-2.391497144052746,0.016779814508997647,0.9220071974165089,TUBA1A,ENST00000301071.11,346,1356,1915,1701,1.77521284435142,FALSE,grey60,
ENSG00000213420.7,46.02611820011293,-0.7916366291249971,0.4441938243283819,-1.7821873825507286,0.07471867967897114,0.9999676128209719,GPC2,ENST00000292377.3,169,1740,2532,1908,1.126570810937537,FALSE,grey60,
ENSG00000131446.16,7.334137403622397,-0.7863579408012277,0.5651697594470508,-1.3913659173317807,0.16411449434410777,0.9999676128209719,MGAT1,ENST00000333055.8,674,1338,8863,2011,0.7848530610207495,FALSE,grey60,
ENSG00000162849.15,15.052442859769165,-0.7860130132369244,0.5441943765877787,-1.444360778156884,0.1486375174946348,0.9999676128209719,KIF26B,ENST00000407071.6,441,6327,7287,6767,0.8278715567639476,FALSE,grey60,
ENSG00000173465.7,13.345570589590622,-0.7846799836098906,0.45853284384614695,-1.711284140582036,0.08702867258977294,0.9999676128209719,SSSCA1,ENST00000309328.7,63,600,698,662,1.0603376405306812,FALSE,grey60,
ENSG00000115641.18,9.191539791048914,-0.7814329590237902,0.617863446501916,-1.2647340823412296,0.20596666802086974,0.9999676128209719,FHL2,ENST00000409807.5,336,840,1601,1175,0.6862030566496565,FALSE,grey60,
ENSG00000155115.6,10.79245084350712,-0.7805344254827447,0.5477747756579997,-1.424918525218962,0.1541807539754023,0.9999676128209719,GTF3C6,ENST00000329970.7,211,642,952,852,0.811969834870938,FALSE,grey60,
ENSG00000121289.17,8.809778379318335,-0.7802541446635958,0.5993797437697225,-1.3017692919621988,0.19299526419430024,0.9999676128209719,CEP89,ENST00000305768.9,90,2352,5678,2441,0.714453347777289,FALSE,grey60,
ENSG00000108219.14,8.71621293492146,-0.7775041309014683,0.5982927343481965,-1.2995379790939827,0.19375936847460912,0.9999676128209719,TSPAN14,ENST00000429989.7,224,813,16183,1036,0.7127372897070067,FALSE,grey60,
ENSG00000196990.8,8.91373279883915,-0.7769286872243787,0.575601655971106,-1.3497679847942947,0.1770904172720883,0.9999676128209719,FAM163B,ENST00000356873.7,24,501,1131,524,0.7518049387447157,FALSE,grey60,
ENSG00000198712.1,202.05847078225722,-0.776095219878936,0.5230571277218511,-1.4837676015604253,0.13787058496726853,0.9999676128209719,NA,NA,NA,NA,NA,NA,0.8605283817506885,FALSE,grey60,NA
ENSG00000131378.13,24.730111932891564,-0.7757952743291847,0.5161902838002125,-1.502924984596282,0.13285838938027167,0.9999676128209719,RFTN1,ENST00000334133.8,274,1737,2982,2010,0.8766110167409265,FALSE,grey60,
ENSG00000105088.8,9.671931949206051,-0.7747986696493786,0.5090069498010495,-1.5221769957212106,0.12796473757495125,0.9999676128209719,OLFM2,ENST00000264833.8,187,1365,2019,1551,0.8929096896212886,FALSE,grey60,
ENSG00000120327.6,6.765062815707747,-0.7706769975997309,0.6327890955386924,-1.217904990830562,0.22326007942592874,0.9999676128209719,PCDHB14,ENST00000239449.6,575,2397,4828,2971,0.6511889250922852,FALSE,grey60,
ENSG00000106624.10,21.481892944839515,-0.769165317444562,0.42192874917380135,-1.8229744215124022,0.06830726501434964,0.9999676128209719,AEBP1,ENST00000223357.7,306,3477,4081,3782,1.1655331032313627,FALSE,grey60,
ENSG00000205155.7,27.71730141087719,-0.7690209849796343,0.420597044133512,-1.828403208500725,0.06748906020369395,0.9999676128209719,PSENEN,ENST00000587708.6,684,306,1661,989,1.1707666194388686,FALSE,grey60,
ENSG00000198837.9,7.7262924309603775,-0.768457875350254,0.6432546921005592,-1.1946401398812059,0.2322276593030341,0.9999676128209719,DENND4B,ENST00000361217.8,420,4491,5706,4910,0.6340860551947939,FALSE,grey60,
ENSG00000167965.17,7.39841329957465,-0.7679402757901286,0.6230704861092733,-1.2325094718985745,0.21775883060354934,0.9999676128209719,MLST8,ENST00000569417.5,355,981,1870,1335,0.6620242243587298,FALSE,grey60,
ENSG00000186767.6,7.057511699945581,-0.7677478767996959,0.6001695261831752,-1.2792183596562263,0.20082017233660504,0.9999676128209719,SPIN4,ENST00000374884.2,526,750,4117,1275,0.6971926645626103,FALSE,grey60,
ENSG00000111678.10,17.94936902246045,-0.7668709267346749,0.4760920380162747,-1.6107619231146653,0.10723162321349518,0.9999676128209719,C12orf57,ENST00000229281.5,100,381,560,480,0.9696771198500018,FALSE,grey60,
ENSG00000132005.8,7.206026453747295,-0.7667665083396336,0.5583381730502169,-1.3733012452843172,0.1696587156398601,0.9999676128209719,RFX1,ENST00000254325.8,236,2940,4332,3175,0.7704238250429064,FALSE,grey60,
ENSG00000274523.4,11.92692283564162,-0.7643773221957024,0.5037340642123341,-1.5174223394856654,0.12916008725791453,0.9999676128209719,RCC1L,ENST00000610322.4,57,1395,2300,1451,0.8888716702543031,FALSE,grey60,
ENSG00000163320.10,11.089798980990128,-0.7608909380514935,0.530296571900901,-1.4348403862465189,0.1513325864606413,0.9999676128209719,CGGBP1,ENST00000398392.2,1334,504,5298,1837,0.8200675452336329,FALSE,grey60,
ENSG00000120318.15,12.939293228452414,-0.7592911139195277,0.5060665180410219,-1.5003780863802956,0.13351649262861592,0.9999676128209719,ARAP3,ENST00000239440.8,67,4635,5250,4701,0.874465084747361,FALSE,grey60,
ENSG00000130305.16,10.369666120418069,-0.7590131936542108,0.5410922459409775,-1.4027426919309507,0.16069358167957498,0.9999676128209719,NSUN5,ENST00000310326.8,27,1413,1602,1439,0.7940014692031149,FALSE,grey60,
ENSG00000146433.8,10.486272122670263,-0.758083346442908,0.5265965496718196,-1.439590416829266,0.14998331248708444,0.9999676128209719,TMEM181,ENST00000367090.3,12,1839,5390,1850,0.8239570589305648,FALSE,grey60,
ENSG00000010278.13,24.327194107559354,-0.757732689939838,0.4404247438116919,-1.7204589446586915,0.08534905031668738,0.9999676128209719,CD9,ENST00000382518.6,437,687,1566,1123,1.0688013069396032,FALSE,grey60,
ENSG00000112715.21,9.335655451595468,-0.7558268561470588,0.664789888011,-1.1369409640216315,0.25556296594832656,0.9999676128209719,VEGFA,ENST00000372055.8,1,1239,1286,1239,0.5925020802850953,FALSE,grey60,
ENSG00000183963.18,9.103330867971938,-0.7555923326155142,0.5866874583026125,-1.2878958326492482,0.19778222634682616,0.9999676128209719,SMTN,ENST00000619644.4,62,3009,3227,3070,0.7038127387566316,FALSE,grey60,
ENSG00000111276.10,14.83067518715714,-0.7554051516103598,0.43418031522014183,-1.7398420083309116,0.08188676386654656,0.9999676128209719,CDKN1B,ENST00000228872.8,717,597,2657,1313,1.0867862916984103,FALSE,grey60,
ENSG00000102996.4,9.476411096502629,-0.7542055008894816,0.6582367783332513,-1.1457966581558032,0.2518792982530089,0.9999676128209719,MMP15,ENST00000219271.3,786,2010,4250,2795,0.5988075253321411,FALSE,grey60,
ENSG00000126709.14,8.256576733583291,-0.7541939898801207,0.6031723820288216,-1.2503788508076663,0.21116118659386693,0.9999676128209719,IFI6,ENST00000339145.8,89,417,822,505,0.6753859062007214,FALSE,grey60,
ENSG00000198954.7,6.9749372938119505,-0.7517930829886008,0.6108480688913519,-1.2307366123839183,0.21842138994315372,0.9999676128209719,KIF1BP,ENST00000361983.6,113,1866,2544,1978,0.6607048335524454,FALSE,grey60,
ENSG00000167414.4,26.998109427167634,-0.7513045582164807,0.45493333329699803,-1.6514607816745757,0.09864452249404003,0.9999676128209719,GNG8,ENST00000300873.4,4,213,216,216,1.0059270251270243,FALSE,grey60,
ENSG00000106723.16,6.703990797260946,-0.7501415212004634,0.6678008239335368,-1.1233012813340308,0.26130955981732085,0.9999676128209719,SPIN1,ENST00000375859.3,279,789,4484,1067,0.5828447016390552,FALSE,grey60,
ENSG00000189067.12,12.63997352922699,-0.7479314106610339,0.5107040109072878,-1.4645105475719709,0.14305450328152575,0.9999676128209719,LITAF,ENST00000571688.5,232,486,2632,717,0.8444984662786154,FALSE,grey60,
ENSG00000142409.5,9.927525099086896,-0.7472297590061028,0.5601247148308893,-1.334041757524846,0.18219017177536007,0.9999676128209719,ZNF787,ENST00000610935.1,120,1149,1925,1268,0.73947505468933,FALSE,grey60,
ENSG00000170145.4,11.45093818103687,-0.7456082127495087,0.48949402279467735,-1.5232223030887975,0.12770309801033045,0.9999676128209719,SIK2,ENST00000304987.3,174,2781,9678,2954,0.8937985668519228,FALSE,grey60,
ENSG00000146555.18,6.664320718466437,-0.7410588556615355,0.6603924276707398,-1.122149232200183,0.26179899407696905,0.9999676128209719,SDK1,ENST00000404826.6,140,6642,10397,6781,0.5820320264929058,FALSE,grey60,
ENSG00000100836.10,8.204017800963031,-0.7409132378163508,0.5771437855334653,-1.283758495522065,0.1992264699699177,0.9999676128209719,PABPN1,ENST00000216727.8,182,921,2001,1102,0.7006529600983004,FALSE,grey60,
ENSG00000130749.9,20.986597022667727,-0.7365891019309128,0.43076568834808227,-1.7099530483860368,0.08727455560768263,0.9999676128209719,ZC3H4,ENST00000253048.9,39,3912,6119,3950,1.059112353887288,FALSE,grey60,
ENSG00000180035.12,15.634297895806897,-0.7350079647420549,0.47931859297617113,-1.5334434664390226,0.12516662593766628,0.9999676128209719,ZNF48,ENST00000613509.1,483,1857,3339,2339,0.9025114546981143,FALSE,grey60,
